Timestamp,Data
2026-03-15 12:42:13.347146,237.21
2026-03-15 12:42:13.397923,236.00
2026-03-15 12:42:13.447188,236.58
2026-03-15 12:42:13.497594,278.14
2026-03-15 12:42:13.547003,350.40
2026-03-15 12:42:13.597294,351.43
2026-03-15 12:42:13.646779,351.20
2026-03-15 12:42:13.697250,350.64
2026-03-15 12:42:13.746644,351.20
2026-03-15 12:42:13.796931,351.04
2026-03-15 12:42:13.847711,350.82
2026-03-15 12:42:13.896799,351.05
2026-03-15 12:42:13.947133,350.64
2026-03-15 12:42:13.996998,350.65
2026-03-15 12:42:14.047269,351.61
2026-03-15 12:42:14.096584,350.87
2026-03-15 12:42:14.147420,350.86
2026-03-15 12:42:14.196495,351.35
2026-03-15 12:42:14.246995,350.93
2026-03-15 12:42:14.297724,350.96
2026-03-15 12:42:14.346900,351.24
2026-03-15 12:42:14.397686,351.29
2026-03-15 12:42:14.447208,350.76
2026-03-15 12:42:14.497473,351.54
2026-03-15 12:42:14.546635,350.73
2026-03-15 12:42:14.596955,351.43
2026-03-15 12:42:14.646666,351.60
2026-03-15 12:42:14.696744,350.96
2026-03-15 12:42:14.747327,351.32
2026-03-15 12:42:14.796687,351.53
2026-03-15 12:42:14.847017,350.75
2026-03-15 12:42:14.896706,351.49
2026-03-15 12:42:14.946968,351.36
2026-03-15 12:42:14.996367,350.95
2026-03-15 12:42:15.046673,351.39
2026-03-15 12:42:15.096428,351.64
2026-03-15 12:42:15.146839,350.93
2026-03-15 12:42:15.196123,352.22
2026-03-15 12:42:15.246951,351.21
2026-03-15 12:42:15.297382,351.21
2026-03-15 12:42:15.346847,351.64
2026-03-15 12:42:15.396734,350.61
2026-03-15 12:42:15.446428,350.73
2026-03-15 12:42:15.496480,311.00
2026-03-15 12:42:15.546210,237.09
2026-03-15 12:42:15.596407,237.14
2026-03-15 12:42:15.646072,237.82
2026-03-15 12:42:15.696243,236.86
2026-03-15 12:42:15.746752,237.29
2026-03-15 12:42:15.796267,237.45
2026-03-15 12:42:15.846947,236.71
2026-03-15 12:42:15.896204,236.95
2026-03-15 12:42:15.946708,237.21
2026-03-15 12:42:15.996127,236.80
2026-03-15 12:42:16.046754,236.68
2026-03-15 12:42:16.096030,237.53
2026-03-15 12:42:16.146173,236.07
2026-03-15 12:42:16.196766,237.57
2026-03-15 12:42:16.246267,236.73
2026-03-15 12:42:16.296471,236.57
2026-03-15 12:42:16.346006,237.31
2026-03-15 12:42:16.396367,237.21
2026-03-15 12:42:16.446087,236.44
2026-03-15 12:42:16.496255,237.86
2026-03-15 12:42:16.545747,236.58
2026-03-15 12:42:16.596099,236.93
2026-03-15 12:42:16.645836,237.96
2026-03-15 12:42:16.695988,236.71
2026-03-15 12:42:16.746626,236.64
2026-03-15 12:42:16.795919,237.82
2026-03-15 12:42:16.846542,236.36
2026-03-15 12:42:16.895902,237.24
2026-03-15 12:42:16.946419,237.57
2026-03-15 12:42:16.995681,236.87
2026-03-15 12:42:17.046102,237.14
2026-03-15 12:42:17.095549,237.56
2026-03-15 12:42:17.146114,236.00
2026-03-15 12:42:17.196294,237.14
2026-03-15 12:42:17.246057,237.31
2026-03-15 12:42:17.296325,236.00
2026-03-15 12:42:17.345918,237.02
2026-03-15 12:42:17.396348,237.50
2026-03-15 12:42:17.445990,236.36
2026-03-15 12:42:17.496314,277.96
2026-03-15 12:42:17.545828,350.80
2026-03-15 12:42:17.596002,350.93
2026-03-15 12:42:17.645785,350.84
2026-03-15 12:42:17.695777,350.54
2026-03-15 12:42:17.746197,350.71
2026-03-15 12:42:17.795577,351.45
2026-03-15 12:42:17.846541,350.32
2026-03-15 12:42:17.895487,350.95
2026-03-15 12:42:17.945816,350.86
2026-03-15 12:42:17.995318,350.76
2026-03-15 12:42:18.045786,350.79
2026-03-15 12:42:18.095284,351.20
2026-03-15 12:42:18.145713,350.71
2026-03-15 12:42:18.195341,350.91
2026-03-15 12:42:18.245914,351.07
2026-03-15 12:42:18.296205,350.68
2026-03-15 12:42:18.345406,350.95
2026-03-15 12:42:18.395768,351.04
2026-03-15 12:42:18.445358,350.47
2026-03-15 12:42:18.495885,351.64
2026-03-15 12:42:18.545417,350.98
2026-03-15 12:42:18.595619,350.86
2026-03-15 12:42:18.646026,351.50
2026-03-15 12:42:18.695441,350.98
2026-03-15 12:42:18.746032,350.89
2026-03-15 12:42:18.795311,351.71
2026-03-15 12:42:18.845944,350.64
2026-03-15 12:42:18.895189,351.24
2026-03-15 12:42:18.945608,351.29
2026-03-15 12:42:18.995934,350.86
2026-03-15 12:42:19.045744,351.31
2026-03-15 12:42:19.095864,352.21
2026-03-15 12:42:19.145536,350.80
2026-03-15 12:42:19.195662,350.89
2026-03-15 12:42:19.245112,351.02
2026-03-15 12:42:19.295439,350.82
2026-03-15 12:42:19.345229,351.16
2026-03-15 12:42:19.395312,351.43
2026-03-15 12:42:19.445756,351.11
2026-03-15 12:42:19.495117,312.11
2026-03-15 12:42:19.545637,237.14
2026-03-15 12:42:19.595079,236.29
2026-03-15 12:42:19.645943,237.79
2026-03-15 12:42:19.694858,236.95
2026-03-15 12:42:19.745616,236.14
2026-03-15 12:42:19.794722,237.89
2026-03-15 12:42:19.846109,236.75
2026-03-15 12:42:19.895477,236.32
2026-03-15 12:42:19.944976,237.53
2026-03-15 12:42:19.995624,236.93
2026-03-15 12:42:20.044899,236.58
2026-03-15 12:42:20.095379,237.57
2026-03-15 12:42:20.144860,236.29
2026-03-15 12:42:20.195129,237.14
2026-03-15 12:42:20.245566,238.00
2026-03-15 12:42:20.295206,236.51
2026-03-15 12:42:20.345807,236.93
2026-03-15 12:42:20.394869,237.38
2026-03-15 12:42:20.445494,235.79
2026-03-15 12:42:20.494885,237.16
2026-03-15 12:42:20.545276,237.50
2026-03-15 12:42:20.594763,236.36
2026-03-15 12:42:20.645406,237.32
2026-03-15 12:42:20.694697,237.45
2026-03-15 12:42:20.745109,235.93
2026-03-15 12:42:20.795516,237.14
2026-03-15 12:42:20.845417,237.16
2026-03-15 12:42:20.895567,236.57
2026-03-15 12:42:20.944909,237.31
2026-03-15 12:42:20.995239,237.14
2026-03-15 12:42:21.044776,236.15
2026-03-15 12:42:21.095246,237.71
2026-03-15 12:42:21.144801,236.58
2026-03-15 12:42:21.195318,236.57
2026-03-15 12:42:21.244641,237.53
2026-03-15 12:42:21.294808,236.93
2026-03-15 12:42:21.345421,236.79
2026-03-15 12:42:21.394700,237.38
2026-03-15 12:42:21.444971,236.61
2026-03-15 12:42:21.494533,276.55
2026-03-15 12:42:21.545224,350.71
2026-03-15 12:42:21.594631,350.69
2026-03-15 12:42:21.644687,351.21
2026-03-15 12:42:21.695162,351.04
2026-03-15 12:42:21.744674,350.62
2026-03-15 12:42:21.794944,351.00
2026-03-15 12:42:21.844716,350.76
2026-03-15 12:42:21.894884,350.57
2026-03-15 12:42:21.944446,351.05
2026-03-15 12:42:21.994709,350.68
2026-03-15 12:42:22.044299,350.69
2026-03-15 12:42:22.094768,351.21
2026-03-15 12:42:22.144243,350.73
2026-03-15 12:42:22.194624,350.89
2026-03-15 12:42:22.244878,351.32
2026-03-15 12:42:22.294470,351.13
2026-03-15 12:42:22.344665,350.50
2026-03-15 12:42:22.394229,350.95
2026-03-15 12:42:22.445042,350.64
2026-03-15 12:42:22.494146,350.80
2026-03-15 12:42:22.544416,351.43
2026-03-15 12:42:22.594840,350.75
2026-03-15 12:42:22.644518,350.98
2026-03-15 12:42:22.694658,350.61
2026-03-15 12:42:22.744735,350.98
2026-03-15 12:42:22.794993,351.29
2026-03-15 12:42:22.844181,351.71
2026-03-15 12:42:22.894470,351.11
2026-03-15 12:42:22.943915,351.16
2026-03-15 12:42:22.995033,350.89
2026-03-15 12:42:23.044760,351.00
2026-03-15 12:42:23.094127,351.53
2026-03-15 12:42:23.144487,351.43
2026-03-15 12:42:23.193962,350.47
2026-03-15 12:42:23.244454,351.36
2026-03-15 12:42:23.293828,350.76
2026-03-15 12:42:23.344317,350.96
2026-03-15 12:42:23.394651,351.36
2026-03-15 12:42:23.444334,351.20
2026-03-15 12:42:23.494801,312.32
2026-03-15 12:42:23.544298,238.07
2026-03-15 12:42:23.594268,236.93
2026-03-15 12:42:23.643992,236.73
2026-03-15 12:42:23.694100,237.79
2026-03-15 12:42:23.743845,236.65
2026-03-15 12:42:23.794009,237.29
2026-03-15 12:42:23.844426,237.57
2026-03-15 12:42:23.893861,236.73
2026-03-15 12:42:23.944364,237.36
2026-03-15 12:42:23.993958,237.53
2026-03-15 12:42:24.044287,236.36
2026-03-15 12:42:24.093649,237.31
2026-03-15 12:42:24.144131,237.29
2026-03-15 12:42:24.193843,236.15
2026-03-15 12:42:24.244272,237.71
2026-03-15 12:42:24.294457,237.04
2026-03-15 12:42:24.344019,236.58
2026-03-15 12:42:24.394161,237.57
2026-03-15 12:42:24.443723,237.09
2026-03-15 12:42:24.493991,236.79
2026-03-15 12:42:24.543550,237.75
2026-03-15 12:42:24.594060,236.71
2026-03-15 12:42:24.643389,237.05
2026-03-15 12:42:24.693770,237.64
2026-03-15 12:42:24.744122,236.07
2026-03-15 12:42:24.793566,236.95
2026-03-15 12:42:24.844032,237.64
2026-03-15 12:42:24.893437,236.58
2026-03-15 12:42:24.946791,236.50
2026-03-15 12:42:24.993357,237.60
2026-03-15 12:42:25.043706,236.29
2026-03-15 12:42:25.094015,237.14
2026-03-15 12:42:25.143530,237.02
2026-03-15 12:42:25.193953,236.36
2026-03-15 12:42:25.243514,237.35
2026-03-15 12:42:25.293876,237.21
2026-03-15 12:42:25.343353,236.29
2026-03-15 12:42:25.393744,237.64
2026-03-15 12:42:25.443061,237.13
2026-03-15 12:42:25.493730,274.96
2026-03-15 12:42:25.544096,351.11
2026-03-15 12:42:25.593583,350.69
2026-03-15 12:42:25.644095,350.93
2026-03-15 12:42:25.693355,351.16
2026-03-15 12:42:25.743777,350.61
2026-03-15 12:42:25.793153,351.38
2026-03-15 12:42:25.843590,351.11
2026-03-15 12:42:25.893153,350.73
2026-03-15 12:42:25.943510,351.18
2026-03-15 12:42:25.993884,351.07
2026-03-15 12:42:26.043406,350.76
2026-03-15 12:42:26.093776,351.21
2026-03-15 12:42:26.143333,351.45
2026-03-15 12:42:26.193698,350.75
2026-03-15 12:42:26.243217,350.73
2026-03-15 12:42:26.293540,350.93
2026-03-15 12:42:26.343111,350.65
2026-03-15 12:42:26.393621,351.18
2026-03-15 12:42:26.443030,351.45
2026-03-15 12:42:26.493244,350.82
2026-03-15 12:42:26.543856,351.54
2026-03-15 12:42:26.593432,351.05
2026-03-15 12:42:26.643638,350.82
2026-03-15 12:42:26.693157,351.60
2026-03-15 12:42:26.743473,350.93
2026-03-15 12:42:26.793328,351.09
2026-03-15 12:42:26.843450,351.64
2026-03-15 12:42:26.892751,351.09
2026-03-15 12:42:26.943168,351.39
2026-03-15 12:42:26.993576,351.39
2026-03-15 12:42:27.043190,351.09
2026-03-15 12:42:27.093388,350.93
2026-03-15 12:42:27.143069,351.49
2026-03-15 12:42:27.193372,350.75
2026-03-15 12:42:27.242759,351.02
2026-03-15 12:42:27.293151,351.64
2026-03-15 12:42:27.342830,350.76
2026-03-15 12:42:27.393020,351.32
2026-03-15 12:42:27.443682,351.25
2026-03-15 12:42:27.492856,313.93
2026-03-15 12:42:27.543326,237.71
2026-03-15 12:42:27.592820,237.38
2026-03-15 12:42:27.643505,236.64
2026-03-15 12:42:27.692883,237.60
2026-03-15 12:42:27.743086,237.07
2026-03-15 12:42:27.792761,236.58
2026-03-15 12:42:27.843048,237.71
2026-03-15 12:42:27.893246,237.07
2026-03-15 12:42:27.942976,236.44
2026-03-15 12:42:27.993308,237.64
2026-03-15 12:42:28.042682,236.98
2026-03-15 12:42:28.093321,236.57
2026-03-15 12:42:28.142599,237.75
2026-03-15 12:42:28.192873,236.64
2026-03-15 12:42:28.242241,237.02
2026-03-15 12:42:28.293164,237.64
2026-03-15 12:42:28.343263,236.29
2026-03-15 12:42:28.393117,236.73
2026-03-15 12:42:28.443110,237.79
2026-03-15 12:42:28.492899,236.87
2026-03-15 12:42:28.543096,236.86
2026-03-15 12:42:28.592337,237.60
2026-03-15 12:42:28.642751,236.14
2026-03-15 12:42:28.693201,237.36
2026-03-15 12:42:28.742602,237.24
2026-03-15 12:42:28.793324,236.57
2026-03-15 12:42:28.842680,237.85
2026-03-15 12:42:28.893154,237.00
2026-03-15 12:42:28.942673,236.80
2026-03-15 12:42:28.993105,237.64
2026-03-15 12:42:29.042757,237.16
2026-03-15 12:42:29.092928,236.21
2026-03-15 12:42:29.143093,237.61
2026-03-15 12:42:29.192878,237.09
2026-03-15 12:42:29.242839,236.50
2026-03-15 12:42:29.292321,237.82
2026-03-15 12:42:29.342692,236.68
2026-03-15 12:42:29.392476,236.40
2026-03-15 12:42:29.442474,237.79
2026-03-15 12:42:29.492084,272.80
2026-03-15 12:42:29.542526,351.21
2026-03-15 12:42:29.592956,351.14
2026-03-15 12:42:29.642230,350.58
2026-03-15 12:42:29.692580,351.04
2026-03-15 12:42:29.742116,351.02
2026-03-15 12:42:29.792690,350.61
2026-03-15 12:42:29.842003,350.98
2026-03-15 12:42:29.892392,351.07
2026-03-15 12:42:29.942435,350.44
2026-03-15 12:42:29.992487,351.46
2026-03-15 12:42:30.042697,351.14
2026-03-15 12:42:30.092423,350.91
2026-03-15 12:42:30.142649,351.25
2026-03-15 12:42:30.192368,351.16
2026-03-15 12:42:30.242394,350.54
2026-03-15 12:42:30.292107,351.35
2026-03-15 12:42:30.342596,350.93
2026-03-15 12:42:30.392189,351.24
2026-03-15 12:42:30.442111,351.86
2026-03-15 12:42:30.492506,351.11
2026-03-15 12:42:30.542263,351.38
2026-03-15 12:42:30.592506,351.14
2026-03-15 12:42:30.642410,351.27
2026-03-15 12:42:30.692382,351.50
2026-03-15 12:42:30.741636,351.64
2026-03-15 12:42:30.792587,351.11
2026-03-15 12:42:30.841985,352.11
2026-03-15 12:42:30.892321,351.71
2026-03-15 12:42:30.942679,351.50
2026-03-15 12:42:30.994499,351.82
2026-03-15 12:42:31.042342,351.82
2026-03-15 12:42:31.091764,350.98
2026-03-15 12:42:31.142386,351.96
2026-03-15 12:42:31.192237,351.78
2026-03-15 12:42:31.242157,351.29
2026-03-15 12:42:31.291595,351.82
2026-03-15 12:42:31.342105,351.64
2026-03-15 12:42:31.391639,351.42
2026-03-15 12:42:31.441774,351.86
2026-03-15 12:42:31.492483,316.57
2026-03-15 12:42:31.542498,237.31
2026-03-15 12:42:31.592574,238.07
2026-03-15 12:42:31.641833,237.09
2026-03-15 12:42:31.692028,237.11
2026-03-15 12:42:31.741518,238.18
2026-03-15 12:42:31.792093,236.71
2026-03-15 12:42:31.841455,237.60
2026-03-15 12:42:31.891825,238.07
2026-03-15 12:42:31.942648,236.79
2026-03-15 12:42:31.991937,237.27
2026-03-15 12:42:32.042159,238.04
2026-03-15 12:42:32.091637,236.58
2026-03-15 12:42:32.142005,237.68
2026-03-15 12:42:32.191609,237.71
2026-03-15 12:42:32.241860,236.79
2026-03-15 12:42:32.291403,237.31
2026-03-15 12:42:32.341697,237.79
2026-03-15 12:42:32.392274,236.29
2026-03-15 12:42:32.441603,237.67
2026-03-15 12:42:32.492008,237.14
2026-03-15 12:42:32.541597,236.80
2026-03-15 12:42:32.591976,237.86
2026-03-15 12:42:32.641368,237.60
2026-03-15 12:42:32.691934,236.93
2026-03-15 12:42:32.741371,237.85
2026-03-15 12:42:32.792074,236.39
2026-03-15 12:42:32.841766,236.95
2026-03-15 12:42:32.891547,237.93
2026-03-15 12:42:32.942006,237.00
2026-03-15 12:42:32.991604,236.80
2026-03-15 12:42:33.041792,237.79
2026-03-15 12:42:33.091444,236.15
2026-03-15 12:42:33.141782,237.50
2026-03-15 12:42:33.191237,237.60
2026-03-15 12:42:33.241590,236.64
2026-03-15 12:42:33.291073,236.76
2026-03-15 12:42:33.341491,237.96
2026-03-15 12:42:33.391875,236.29
2026-03-15 12:42:33.441760,237.53
2026-03-15 12:42:33.491834,272.29
2026-03-15 12:42:33.541311,351.20
2026-03-15 12:42:33.591801,351.18
2026-03-15 12:42:33.641208,351.09
2026-03-15 12:42:33.691593,350.86
2026-03-15 12:42:33.741267,351.53
2026-03-15 12:42:33.791487,350.89
2026-03-15 12:42:33.841223,350.84
2026-03-15 12:42:33.891311,351.11
2026-03-15 12:42:33.945012,350.54
2026-03-15 12:42:33.996754,351.05
2026-03-15 12:42:34.041718,350.96
2026-03-15 12:42:34.091211,350.40
2026-03-15 12:42:34.142021,351.00
2026-03-15 12:42:34.191262,351.35
2026-03-15 12:42:34.241791,350.68
2026-03-15 12:42:34.290953,351.09
2026-03-15 12:42:34.341875,351.25
2026-03-15 12:42:34.392201,350.29
2026-03-15 12:42:34.441189,351.16
2026-03-15 12:42:34.491760,350.89
2026-03-15 12:42:34.541384,350.95
2026-03-15 12:42:34.591669,351.21
2026-03-15 12:42:34.641271,351.13
2026-03-15 12:42:34.691414,350.68
2026-03-15 12:42:34.741178,351.67
2026-03-15 12:42:34.791249,350.93
2026-03-15 12:42:34.841749,350.79
2026-03-15 12:42:34.891204,351.82
2026-03-15 12:42:34.941845,351.36
2026-03-15 12:42:34.991355,351.16
2026-03-15 12:42:35.041468,351.57
2026-03-15 12:42:35.091774,350.51
2026-03-15 12:42:35.141282,350.61
2026-03-15 12:42:35.190945,351.64
2026-03-15 12:42:35.241318,351.11
2026-03-15 12:42:35.290861,351.20
2026-03-15 12:42:35.341266,351.75
2026-03-15 12:42:35.391736,350.79
2026-03-15 12:42:35.441703,351.24
2026-03-15 12:42:35.491682,317.36
2026-03-15 12:42:35.541058,236.62
2026-03-15 12:42:35.591635,237.57
2026-03-15 12:42:35.640763,237.38
